osm_id,name,highway,longitude,latitude
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9585414,49.9886926
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9584039,49.9887214
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9582123,49.9887616
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.957959,49.9887815
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9574626,49.9887951
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9572787,49.988807
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9570582,49.9888331
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9568756,49.9888626
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.956802,49.988878
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9567193,49.9888953
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9566514,49.9889094
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.95658,49.9889249
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9565029,49.9889416
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9563214,49.9889781
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9562431,49.9889938
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9562059,49.9890012
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9560665,49.9890291
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9557918,49.9890819
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9556813,49.9891021
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9555352,49.9891305
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9554137,49.9891541
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9551886,49.9892022
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9550514,49.9892315
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.955012,49.9892399
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9547879,49.9892967
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9547076,49.9893225
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9546479,49.9893417
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9544603,49.9894146
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9543438,49.9894598
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9540182,49.9896314
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9539201,49.9896851
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9538037,49.9897457
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9537506,49.9897653
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9537083,49.9897809
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9535968,49.9898127
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9534187,49.9898467
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9531574,49.9898579
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9529041,49.989857
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9527247,49.9898447
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9526452,49.9898393
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9525085,49.9898266
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9522569,49.9898039
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9520626,49.9897864
80719682,Józefa i Floriana Sawiczewskich,tertiary,19.9518216,49.9897635
80728473,Kokotowska,tertiary,20.0539995,50.015803
80728473,Kokotowska,tertiary,20.0543952,50.0157392
80728473,Kokotowska,tertiary,20.0554393,50.0155709
80728473,Kokotowska,tertiary,20.055618,50.0155388
80728473,Kokotowska,tertiary,20.0560435,50.0154624
80728473,Kokotowska,tertiary,20.0565379,50.0152896
80728473,Kokotowska,tertiary,20.0567452,50.0152066
80728473,Kokotowska,tertiary,20.0569153,50.0151497
80728473,Kokotowska,tertiary,20.0573296,50.0150111
80728475,Kokotowska,tertiary,20.0599216,50.0101869
80728475,Kokotowska,tertiary,20.0600852,50.0101022
80728475,Kokotowska,tertiary,20.0602535,50.0100194
80728475,Kokotowska,tertiary,20.0604058,50.0099564
80728475,Kokotowska,tertiary,20.0605802,50.0098895
80728475,Kokotowska,tertiary,20.060763,50.0098283
80728475,Kokotowska,tertiary,20.0609463,50.0097725
80728475,Kokotowska,tertiary,20.0611288,50.0097236
80728475,Kokotowska,tertiary,20.0613274,50.0096786
80728475,Kokotowska,tertiary,20.0615149,50.0096413
80728475,Kokotowska,tertiary,20.0617307,50.0096054
80728475,Kokotowska,tertiary,20.0619413,50.0095811
80728475,Kokotowska,tertiary,20.0621516,50.0095619
80728475,Kokotowska,tertiary,20.0623578,50.0095496
80728475,Kokotowska,tertiary,20.0625535,50.0095461
80728475,Kokotowska,tertiary,20.0627434,50.0095454
80728475,Kokotowska,tertiary,20.0629681,50.0095535
80728475,Kokotowska,tertiary,20.0631949,50.0095654
80728475,Kokotowska,tertiary,20.063389,50.0095827
80728475,Kokotowska,tertiary,20.0635727,50.0096081
80728475,Kokotowska,tertiary,20.0637636,50.0096464
80728475,Kokotowska,tertiary,20.0639307,50.0096904
80728475,Kokotowska,tertiary,20.0640908,50.0097443
80728475,Kokotowska,tertiary,20.0642246,50.0098014
80728475,Kokotowska,tertiary,20.0643143,50.0098435
80728475,Kokotowska,tertiary,20.0644233,50.0098969
80728475,Kokotowska,tertiary,20.0645302,50.0099598
80728475,Kokotowska,tertiary,20.0646381,50.0100388
80728475,Kokotowska,tertiary,20.0647313,50.0101124
80728475,Kokotowska,tertiary,20.0648295,50.0102069
80728475,Kokotowska,tertiary,20.0648823,50.0102685
80728475,Kokotowska,tertiary,20.0649488,50.0103566
80728475,Kokotowska,tertiary,20.0649889,50.0104171
80728475,Kokotowska,tertiary,20.0651011,50.0106083
80728475,Kokotowska,tertiary,20.0651782,50.0107575
80728475,Kokotowska,tertiary,20.0653351,50.0110609
80728475,Kokotowska,tertiary,20.0654251,50.0112326
80728475,Kokotowska,tertiary,20.0654999,50.011354
80728475,Kokotowska,tertiary,20.0655809,50.0114642
80728475,Kokotowska,tertiary,20.0656515,50.0115506
80728475,Kokotowska,tertiary,20.0657276,50.0116335
80728475,Kokotowska,tertiary,20.0658296,50.0117293
80728475,Kokotowska,tertiary,20.0659332,50.0118146
80728475,Kokotowska,tertiary,20.0660444,50.011895
80728475,Kokotowska,tertiary,20.0661478,50.0119633
80728475,Kokotowska,tertiary,20.0662631,50.0120303
80728475,Kokotowska,tertiary,20.0664017,50.0121024
80728475,Kokotowska,tertiary,20.0665086,50.0121559
80728475,Kokotowska,tertiary,20.0666575,50.0122161
80728475,Kokotowska,tertiary,20.0668485,50.0122797
80728475,Kokotowska,tertiary,20.0670413,50.0123357
80728475,Kokotowska,tertiary,20.0672425,50.0123812
80728475,Kokotowska,tertiary,20.0674552,50.0124167
80728475,Kokotowska,tertiary,20.0676668,50.0124477
80728475,Kokotowska,tertiary,20.0678389,50.0124713
81391802,Krzemieniecka,tertiary,20.0028413,49.9850125
81391802,Krzemieniecka,tertiary,20.0027593,49.9849959
81391802,Krzemieniecka,tertiary,20.0026428,49.9849724
81391802,Krzemieniecka,tertiary,20.0023483,49.984895
81391802,Krzemieniecka,tertiary,20.0014205,49.9846187
81391802,Krzemieniecka,tertiary,20.0011891,49.9845501
81391802,Krzemieniecka,tertiary,19.9991185,49.9838327
81391802,Krzemieniecka,tertiary,19.9989138,49.9837748
81391802,Krzemieniecka,tertiary,19.9986793,49.983725
81391802,Krzemieniecka,tertiary,19.9982589,49.9836577
81391802,Krzemieniecka,tertiary,19.9976997,49.9836327
81391802,Krzemieniecka,tertiary,19.9971477,49.9836327
81391802,Krzemieniecka,tertiary,19.9967059,49.98362
81391802,Krzemieniecka,tertiary,19.9965009,49.9836027
81391802,Krzemieniecka,tertiary,19.9961567,49.9835607
81391802,Krzemieniecka,tertiary,19.9956365,49.9834938
81391802,Krzemieniecka,tertiary,19.9952879,49.983449
81391802,Krzemieniecka,tertiary,19.9950523,49.9834187
81391802,Krzemieniecka,tertiary,19.9946584,49.9833719
81391802,Krzemieniecka,tertiary,19.9939958,49.9833036
81391802,Krzemieniecka,tertiary,19.9937251,49.9832758
81391802,Krzemieniecka,tertiary,19.9930304,49.9831718
81391802,Krzemieniecka,tertiary,19.992742,49.9831213
81391802,Krzemieniecka,tertiary,19.9924691,49.9830735
81391802,Krzemieniecka,tertiary,19.9919443,49.9829816
81391802,Krzemieniecka,tertiary,19.9917981,49.982956
81391802,Krzemieniecka,tertiary,19.9914204,49.982889900000004
81391802,Krzemieniecka,tertiary,19.9910686,49.9828283
81391802,Krzemieniecka,tertiary,19.9909691,49.9828109
81391802,Krzemieniecka,tertiary,19.9906766,49.9827717
81391802,Krzemieniecka,tertiary,19.9903245,49.9827415
81391802,Krzemieniecka,tertiary,19.9899309,49.9827238
81391802,Krzemieniecka,tertiary,19.9898199,49.9827202
81391802,Krzemieniecka,tertiary,19.9895623,49.9827108
81391802,Krzemieniecka,tertiary,19.9892597,49.9826923
81391802,Krzemieniecka,tertiary,19.9890505,49.9826826
81391803,Cechowa,tertiary,19.9752894,50.0075
81391803,Cechowa,tertiary,19.9753667,50.0074972
81391803,Cechowa,tertiary,19.9753982,50.0074949
81391803,Cechowa,tertiary,19.9754482,50.0074899
81391803,Cechowa,tertiary,19.9756034,50.0074637
81391803,Cechowa,tertiary,19.9757181,50.0074431
81391803,Cechowa,tertiary,19.9759156,50.0074075
81391803,Cechowa,tertiary,19.9761702,50.0073607
81391803,Cechowa,tertiary,19.9764121,50.0073169
81391803,Cechowa,tertiary,19.9764482,50.0073103
81391803,Cechowa,tertiary,19.9765969,50.0072834
81391803,Cechowa,tertiary,19.9766414,50.0072756
81391803,Cechowa,tertiary,19.9768234,50.0072434
81391803,Cechowa,tertiary,19.9769183,50.0072252
81391803,Cechowa,tertiary,19.9769881,50.0072118
81391803,Cechowa,tertiary,19.9771241,50.0071853
81391803,Cechowa,tertiary,19.9771608,50.0071781
81391803,Cechowa,tertiary,19.9772983,50.0071512
81391803,Cechowa,tertiary,19.9773337,50.0071443
81391803,Cechowa,tertiary,19.9775733,50.0070879
81391803,Cechowa,tertiary,19.9777754,50.007038
81391803,Cechowa,tertiary,19.9778583,50.0070176
81391803,Cechowa,tertiary,19.9779384,50.0069978
81391803,Cechowa,tertiary,19.9779675,50.0069899
81391803,Cechowa,tertiary,19.9780052,50.0069797
81391803,Cechowa,tertiary,19.9782853,50.0069036
81391803,Cechowa,tertiary,19.9783418,50.0068882
81391803,Cechowa,tertiary,19.9783618,50.0068828
81391803,Cechowa,tertiary,19.978417,50.0068678
81391803,Cechowa,tertiary,19.9785216,50.0068377
81391803,Cechowa,tertiary,19.9786017,50.0068164
81391803,Cechowa,tertiary,19.978686,50.006794
81391803,Cechowa,tertiary,19.9788105,50.0067609
81391803,Cechowa,tertiary,19.9789009,50.0067373
81391803,Cechowa,tertiary,19.9792276,50.006652
81391803,Cechowa,tertiary,19.979326,50.0066263
81391803,Cechowa,tertiary,19.9793902,50.0066093
81391803,Cechowa,tertiary,19.9794834,50.0065846
81391803,Cechowa,tertiary,19.9796924,50.0065292
81391803,Cechowa,tertiary,19.9797876,50.006504
81391804,Wielicka,secondary,19.9768252,50.0268603
81391804,Wielicka,secondary,19.9766597,50.0270036
81391804,Wielicka,secondary,19.9762107,50.0274398
81391804,Wielicka,secondary,19.9759668,50.0276788
81391804,Wielicka,secondary,19.975888,50.027762
81391806,Elżbiety Drużbackiej,tertiary,19.989686,49.9797007
81391806,Elżbiety Drużbackiej,tertiary,19.9897225,49.9797813
81391806,Elżbiety Drużbackiej,tertiary,19.9897647,49.9798954
81391806,Elżbiety Drużbackiej,tertiary,19.989774,49.9799256
81391806,Elżbiety Drużbackiej,tertiary,19.9897846,49.9799601
81391806,Elżbiety Drużbackiej,tertiary,19.9898093,49.9800557
81391806,Elżbiety Drużbackiej,tertiary,19.9898234,49.9801199
81391806,Elżbiety Drużbackiej,tertiary,19.9898332,49.980184
81391809,Jerzego Kuryłowicza,tertiary,19.9842621,49.9839104
81391809,Jerzego Kuryłowicza,tertiary,19.9840168,49.9840202
81391809,Jerzego Kuryłowicza,tertiary,19.9838789,49.984071900000004
81391809,Jerzego Kuryłowicza,tertiary,19.983683,49.9841238
81391809,Jerzego Kuryłowicza,tertiary,19.9831245,49.9842367
81391809,Jerzego Kuryłowicza,tertiary,19.9827446,49.984317
81391809,Jerzego Kuryłowicza,tertiary,19.9825528,49.9843558
81391809,Jerzego Kuryłowicza,tertiary,19.9824349,49.9843745
81391809,Jerzego Kuryłowicza,tertiary,19.9815526,49.9844798
81391809,Jerzego Kuryłowicza,tertiary,19.9812949,49.9845136
81391809,Jerzego Kuryłowicza,tertiary,19.981068,49.9845434
81391809,Jerzego Kuryłowicza,tertiary,19.9806146,49.9845944
81391809,Jerzego Kuryłowicza,tertiary,19.9805715,49.9845993
81391809,Jerzego Kuryłowicza,tertiary,19.9804095,49.9846211
81391809,Jerzego Kuryłowicza,tertiary,19.9802352,49.9846446
81391809,Jerzego Kuryłowicza,tertiary,19.9799699,49.9846863
81391809,Jerzego Kuryłowicza,tertiary,19.9797814,49.9847238
81391809,Jerzego Kuryłowicza,tertiary,19.9794934,49.9847972
81391809,Jerzego Kuryłowicza,tertiary,19.9793317,49.9848414
81391809,Jerzego Kuryłowicza,tertiary,19.9792831,49.984854
81391809,Jerzego Kuryłowicza,tertiary,19.9792426,49.9848646
81391809,Jerzego Kuryłowicza,tertiary,19.9789596,49.9849383
81391809,Jerzego Kuryłowicza,tertiary,19.9786707,49.9850215
81391809,Jerzego Kuryłowicza,tertiary,19.9784393,49.985096
81391809,Jerzego Kuryłowicza,tertiary,19.9782297,49.9851708
81391809,Jerzego Kuryłowicza,tertiary,19.9781382,49.9852052
81391809,Jerzego Kuryłowicza,tertiary,19.9776851,49.9853742
81391809,Jerzego Kuryłowicza,tertiary,19.9773817,49.9854892
81391809,Jerzego Kuryłowicza,tertiary,19.9771176,49.9855903
81391809,Jerzego Kuryłowicza,tertiary,19.976857,49.9856767
81391809,Jerzego Kuryłowicza,tertiary,19.9766273,49.9857461
81391809,Jerzego Kuryłowicza,tertiary,19.9764066,49.9858088
81391809,Jerzego Kuryłowicza,tertiary,19.9762362,49.9858586
81391809,Jerzego Kuryłowicza,tertiary,19.9759072,49.9859537
81391809,Jerzego Kuryłowicza,tertiary,19.9754325,49.9860912
81391809,Jerzego Kuryłowicza,tertiary,19.9751609,49.9861665
81391809,Jerzego Kuryłowicza,tertiary,19.974937099999998,49.9862315
81391809,Jerzego Kuryłowicza,tertiary,19.9747156,49.9862847
81391809,Jerzego Kuryłowicza,tertiary,19.9745079,49.9863234
81391809,Jerzego Kuryłowicza,tertiary,19.9742914,49.9863542
81391809,Jerzego Kuryłowicza,tertiary,19.9740856,49.9863749
81391809,Jerzego Kuryłowicza,tertiary,19.9739302,49.9863807
81391809,Jerzego Kuryłowicza,tertiary,19.9738549,49.9863835
81391809,Jerzego Kuryłowicza,tertiary,19.9736295,49.9863859
81391809,Jerzego Kuryłowicza,tertiary,19.9735612,49.9863823
81391809,Jerzego Kuryłowicza,tertiary,19.9734418,49.9863759
81391809,Jerzego Kuryłowicza,tertiary,19.9732378,49.9863629
81391809,Jerzego Kuryłowicza,tertiary,19.9728108,49.9863143
81391809,Jerzego Kuryłowicza,tertiary,19.9725254,49.9862784
81391809,Jerzego Kuryłowicza,tertiary,19.9723207,49.9862526
81391809,Jerzego Kuryłowicza,tertiary,19.9720551,49.9862245
81391809,Jerzego Kuryłowicza,tertiary,19.9719831,49.9862195
81391809,Jerzego Kuryłowicza,tertiary,19.9717818,49.986206
81942097,Josepha Conrada,primary,19.8918723,50.087214
81942097,Josepha Conrada,primary,19.8919824,50.0872282
81942097,Josepha Conrada,primary,19.8921289,50.0872561
81942097,Josepha Conrada,primary,19.8926218,50.0873725
81942097,Josepha Conrada,primary,19.8927893,50.0874105
81942097,Josepha Conrada,primary,19.8930212,50.0874583
82206922,Monte Cassino,secondary,19.9219049,50.0455513
82206922,Monte Cassino,secondary,19.9219915,50.045571
82206922,Monte Cassino,secondary,19.9221246,50.0456046
82206922,Monte Cassino,secondary,19.9223863,50.0456678
82206924,Kapelanka,secondary,19.9241531,50.0411177
82206924,Kapelanka,secondary,19.9234077,50.0423418
82206924,Kapelanka,secondary,19.922704,50.0434875
82206924,Kapelanka,secondary,19.9225847,50.0436871
82206926,Monte Cassino,secondary,19.9223863,50.0456678
82206926,Monte Cassino,secondary,19.9228966,50.0458065
82206934,Stefana Grota-Roweckiego,secondary,19.9205777,50.0316507
82206934,Stefana Grota-Roweckiego,secondary,19.9203809,50.0316827
82206934,Stefana Grota-Roweckiego,secondary,19.9203275,50.0316947
82206934,Stefana Grota-Roweckiego,secondary,19.9199064,50.0317951
82206934,Stefana Grota-Roweckiego,secondary,19.9193149,50.0319352
82206934,Stefana Grota-Roweckiego,secondary,19.9191735,50.0319612
82206934,Stefana Grota-Roweckiego,secondary,19.9189874,50.0319817
82206934,Stefana Grota-Roweckiego,secondary,19.9188056,50.0319882
82206934,Stefana Grota-Roweckiego,secondary,19.9186488,50.0319884
82206934,Stefana Grota-Roweckiego,secondary,19.9185051,50.0319826
82206934,Stefana Grota-Roweckiego,secondary,19.9183746,50.0319692
82206934,Stefana Grota-Roweckiego,secondary,19.9182142,50.0319427
82206934,Stefana Grota-Roweckiego,secondary,19.9180668,50.0319074
82206934,Stefana Grota-Roweckiego,secondary,19.9179063,50.0318597
82206934,Stefana Grota-Roweckiego,secondary,19.9168952,50.0315175
82683870,Mieczysława Medweckiego,tertiary,20.0056783,50.0763464
82683870,Mieczysława Medweckiego,tertiary,20.0056539,50.0761861
82749501,Księdza Kazimierza Jancarza,tertiary,19.996613,50.0954545
82749501,Księdza Kazimierza Jancarza,tertiary,19.996363,50.0954997
82749501,Księdza Kazimierza Jancarza,tertiary,19.9961381,50.0955333
82749501,Księdza Kazimierza Jancarza,tertiary,19.995698,50.0955724
82749501,Księdza Kazimierza Jancarza,tertiary,19.9955118,50.0955807
82749501,Księdza Kazimierza Jancarza,tertiary,19.9952815,50.0955831
82749504,Srebrnych Orłów,tertiary,20.0068026,50.0934016
82749504,Srebrnych Orłów,tertiary,20.0070606,50.0934678
82749505,Izydora Stella-Sawickiego,secondary,20.0014266,50.0876147
82749505,Izydora Stella-Sawickiego,secondary,20.0014214,50.0876942
82749505,Izydora Stella-Sawickiego,secondary,20.0014243,50.0877754
82749510,Rondo Młyńskie,secondary,19.9735286,50.0804439
82749510,Rondo Młyńskie,secondary,19.9737378,50.0805422
82749510,Rondo Młyńskie,secondary,19.9737662,50.0805595
82749510,Rondo Młyńskie,secondary,19.9737917,50.0805786
82749510,Rondo Młyńskie,secondary,19.9738173,50.0806026
82749510,Rondo Młyńskie,secondary,19.9738397,50.0806298
82749511,Rondo Stanisława Barei,tertiary,19.9743542,50.0889226
82749511,Rondo Stanisława Barei,tertiary,19.9743701,50.0889671
82749511,Rondo Stanisława Barei,tertiary,19.9743744,50.0890078
82749511,Rondo Stanisława Barei,tertiary,19.9743746,50.0890478
82749511,Rondo Stanisława Barei,tertiary,19.9743722,50.0890799
82749511,Rondo Stanisława Barei,tertiary,19.9743623,50.0891208
82749511,Rondo Stanisława Barei,tertiary,19.9743401,50.0891608
82749511,Rondo Stanisława Barei,tertiary,19.974317,50.0891838
82749511,Rondo Stanisława Barei,tertiary,19.9742735,50.0892071
82749511,Rondo Stanisława Barei,tertiary,19.9741164,50.0892558
82749515,Rondo Mogilskie,primary,19.9597272,50.0653396
82749515,Rondo Mogilskie,primary,19.9598013,50.0653729
82749515,Rondo Mogilskie,primary,19.9599863,50.0654559
82749515,Rondo Mogilskie,primary,19.9603303,50.0656071
82749515,Rondo Mogilskie,primary,19.9606289,50.0657418
82749516,Most Grunwaldzki,tertiary,19.9334137,50.0492755
82749516,Most Grunwaldzki,tertiary,19.9350027,50.0497784
82749517,Generała Tadeusza Bora-Komorowskiego,primary,19.9917036,50.0872485
82749517,Generała Tadeusza Bora-Komorowskiego,primary,19.9914634,50.0872237
82749517,Generała Tadeusza Bora-Komorowskiego,primary,19.9908934,50.087165
82749517,Generała Tadeusza Bora-Komorowskiego,primary,19.988403,50.0868858
82749519,Księdza Kazimierza Jancarza,tertiary,19.996613,50.0954545
82749519,Księdza Kazimierza Jancarza,tertiary,19.996807,50.0954124
82749519,Księdza Kazimierza Jancarza,tertiary,19.9970428,50.0953535
82749519,Księdza Kazimierza Jancarza,tertiary,19.9972947,50.0952875
82749519,Księdza Kazimierza Jancarza,tertiary,19.9974338,50.0952514
82749519,Księdza Kazimierza Jancarza,tertiary,19.9981037,50.0950777
82749519,Księdza Kazimierza Jancarza,tertiary,19.9983791,50.0950173
82749519,Księdza Kazimierza Jancarza,tertiary,19.9985178,50.0949803
82749519,Księdza Kazimierza Jancarza,tertiary,19.998645,50.0949459
82749519,Księdza Kazimierza Jancarza,tertiary,19.9987071,50.094928
82749523,Srebrnych Orłów,tertiary,20.0077104,50.0936523
82749523,Srebrnych Orłów,tertiary,20.0079255,50.093707
82749523,Srebrnych Orłów,tertiary,20.0079883,50.0937195
82749523,Srebrnych Orłów,tertiary,20.008125,50.0937507
82749523,Srebrnych Orłów,tertiary,20.0084252,50.0938013
82749523,Srebrnych Orłów,tertiary,20.0093833,50.0939519
82749523,Srebrnych Orłów,tertiary,20.0102247,50.0940843
82749523,Srebrnych Orłów,tertiary,20.0110743,50.0942197
82749528,Srebrnych Orłów,tertiary,20.0068669,50.0938387
82749528,Srebrnych Orłów,tertiary,20.0068212,50.093835
82749528,Srebrnych Orłów,tertiary,20.0066441,50.0938267
82749528,Srebrnych Orłów,tertiary,20.0060854,50.0938226
82749533,Aleja Powstania Warszawskiego,primary,19.9595858,50.0591966
82749533,Aleja Powstania Warszawskiego,primary,19.9597173,50.0595947
82749533,Aleja Powstania Warszawskiego,primary,19.9599392,50.0602731
82749533,Aleja Powstania Warszawskiego,primary,19.9602856,50.0612771
82749533,Aleja Powstania Warszawskiego,primary,19.9603287,50.0614171
82749533,Aleja Powstania Warszawskiego,primary,19.9603643,50.0615563
82749533,Aleja Powstania Warszawskiego,primary,19.9603833,50.0616742
82749533,Aleja Powstania Warszawskiego,primary,19.9603955,50.061792
82749533,Aleja Powstania Warszawskiego,primary,19.9603994,50.0619588
82749533,Aleja Powstania Warszawskiego,primary,19.9603876,50.0621227
82749533,Aleja Powstania Warszawskiego,primary,19.9603668,50.0622501
82751707,Józefa Dietla,tertiary,19.941806,50.0516589
82751707,Józefa Dietla,tertiary,19.9418167,50.0516682
82751707,Józefa Dietla,tertiary,19.9418285,50.0516783
82751707,Józefa Dietla,tertiary,19.9418727,50.0517166
82751707,Józefa Dietla,tertiary,19.9419669,50.0517917
82751707,Józefa Dietla,tertiary,19.9421158,50.0519295
82751707,Józefa Dietla,tertiary,19.9421807,50.0519946
82751707,Józefa Dietla,tertiary,19.9422289,50.0520447
82751707,Józefa Dietla,tertiary,19.9424972,50.0523328
82754532,Aleja Pułkownika Władysława Beliny-Prażmowskiego,tertiary,19.9596146,50.0671246
82754532,Aleja Pułkownika Władysława Beliny-Prażmowskiego,tertiary,19.9596023,50.0672255
82754532,Aleja Pułkownika Władysława Beliny-Prażmowskiego,tertiary,19.9596003,50.0672862
82754532,Aleja Pułkownika Władysława Beliny-Prażmowskiego,tertiary,19.9595966,50.0673299
82754532,Aleja Pułkownika Władysława Beliny-Prażmowskiego,tertiary,19.9595945,50.0674652
82754543,Generała Tadeusza Bora-Komorowskiego,primary,19.9919248,50.0871166
82754543,Generała Tadeusza Bora-Komorowskiego,primary,19.9921968,50.0871413
82754543,Generała Tadeusza Bora-Komorowskiego,primary,19.9924705,50.0871623
82754543,Generała Tadeusza Bora-Komorowskiego,primary,19.9927933,50.0871844
82754543,Generała Tadeusza Bora-Komorowskiego,primary,19.9931101,50.0872042
82754543,Generała Tadeusza Bora-Komorowskiego,primary,19.9943893,50.0872689
82754545,Dobrego Pasterza,tertiary,19.98214,50.0901184
82754545,Dobrego Pasterza,tertiary,19.9820628,50.0901111
82754545,Dobrego Pasterza,tertiary,19.9814696,50.0900404
82800575,Mogilska,secondary,19.983232,50.0715286
82800575,Mogilska,secondary,19.9831168,50.07144
82800604,Marszałka Józefa Piłsudskiego,tertiary,19.9324085,50.0605014
82800604,Marszałka Józefa Piłsudskiego,tertiary,19.9323878,50.0604984
82800604,Marszałka Józefa Piłsudskiego,tertiary,19.9322769,50.0604826
82800604,Marszałka Józefa Piłsudskiego,tertiary,19.9322248,50.060475
82800604,Marszałka Józefa Piłsudskiego,tertiary,19.9321645,50.0604662
82800604,Marszałka Józefa Piłsudskiego,tertiary,19.9314853,50.0603672
82800604,Marszałka Józefa Piłsudskiego,tertiary,19.9305166,50.0602259
82800604,Marszałka Józefa Piłsudskiego,tertiary,19.9303277,50.0601984
82800604,Marszałka Józefa Piłsudskiego,tertiary,19.930226,50.0601835
82800604,Marszałka Józefa Piłsudskiego,tertiary,19.9297815,50.0601187
82800604,Marszałka Józefa Piłsudskiego,tertiary,19.9279772,50.0598556
82800604,Marszałka Józefa Piłsudskiego,tertiary,19.9278784,50.0598412
82800604,Marszałka Józefa Piłsudskiego,tertiary,19.9274812,50.0597833
82800604,Marszałka Józefa Piłsudskiego,tertiary,19.9273572,50.0597652
82800604,Marszałka Józefa Piłsudskiego,tertiary,19.9267795,50.0596809
82800634,Aleja Jana Pawła II,secondary,19.9859615,50.0732194
82800634,Aleja Jana Pawła II,secondary,19.9858347,50.0731801
82800634,Aleja Jana Pawła II,secondary,19.985725,50.0731431
82800634,Aleja Jana Pawła II,secondary,19.985624,50.0731047
82800634,Aleja Jana Pawła II,secondary,19.9855165,50.0730598
82800634,Aleja Jana Pawła II,secondary,19.9853771,50.0729952
82800634,Aleja Jana Pawła II,secondary,19.9852689,50.0729408
82800634,Aleja Jana Pawła II,secondary,19.9851464,50.0728752
82800634,Aleja Jana Pawła II,secondary,19.9850189,50.0728048
82800634,Aleja Jana Pawła II,secondary,19.9848719,50.072722
82800634,Aleja Jana Pawła II,secondary,19.9847626,50.0726584
82800634,Aleja Jana Pawła II,secondary,19.9847166,50.0726292
82803928,Aleja Pułkownika Władysława Beliny-Prażmowskiego,tertiary,19.9588521,50.0737221
82803928,Aleja Pułkownika Władysława Beliny-Prażmowskiego,tertiary,19.9588408,50.0738305
82803928,Aleja Pułkownika Władysława Beliny-Prażmowskiego,tertiary,19.9588361,50.0738795
82803928,Aleja Pułkownika Władysława Beliny-Prażmowskiego,tertiary,19.9588149,50.0739157
82803928,Aleja Pułkownika Władysława Beliny-Prażmowskiego,tertiary,19.9587762,50.0739476
82803928,Aleja Pułkownika Władysława Beliny-Prażmowskiego,tertiary,19.9586946,50.073994
83175573,Doktora Józefa Babińskiego,secondary,19.8800066,50.0070374
83175573,Doktora Józefa Babińskiego,secondary,19.8801276,50.0070447
83175573,Doktora Józefa Babińskiego,secondary,19.8803122,50.0070829
83175574,Doktora Józefa Babińskiego,secondary,19.8800066,50.0070374
83175574,Doktora Józefa Babińskiego,secondary,19.8798781,50.0070118
83175574,Doktora Józefa Babińskiego,secondary,19.8795031,50.0069372
83178438,Adama Prażmowskiego,tertiary,19.873551,49.980635
83178438,Adama Prażmowskiego,tertiary,19.8734961,49.9808436
83178438,Adama Prażmowskiego,tertiary,19.8732218,49.9818859
83178438,Adama Prażmowskiego,tertiary,19.8732044,49.9819619
83178438,Adama Prażmowskiego,tertiary,19.8731932,49.9820107
83178438,Adama Prażmowskiego,tertiary,19.8731459,49.9822168
83178438,Adama Prażmowskiego,tertiary,19.8731445,49.9823144
